player_id,total_games_played,n_minutes_played,yellow_card,second_yellow_card,red_card,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,total_own_goals
P-02533,2,117,2,0,0,1,1,0,0,0,0,0
P-00432,7,619,2,0,0,3,2,0,0,1,0,0
P-09647,6,630,2,0,0,1,1,0,0,0,0,0
P-05170,12,849,2,0,0,4,4,0,0,1,0,0
P-00429,8,568,2,0,0,3,3,0,0,0,0,0
P-03299,9,724,2,0,0,2,2,0,0,1,0,0
P-06100,13,1201,2,0,0,3,3,1,1,0,0,0
P-00530,4,290,2,0,0,2,2,0,0,0,0,0
P-02585,6,537,2,0,0,2,2,0,0,0,0,0
P-08529,3,225,2,0,0,1,1,0,0,0,0,0
P-00113,5,287,2,1,0,1,1,0,0,0,0,0
P-05005,3,230,2,0,0,1,1,0,0,0,0,0
P-03178,3,240,2,0,0,1,1,0,0,0,0,0
P-05152,3,185,2,0,0,1,1,0,0,0,0,0
P-05959,8,672,2,0,1,3,3,0,0,0,0,0
P-09386,4,378,2,0,0,1,1,0,0,0,0,0
P-03271,7,107,2,0,0,2,2,0,0,2,1,0
P-00457,8,692,2,0,0,2,2,0,0,0,0,0
P-02638,4,281,2,0,0,1,1,0,0,0,0,0
P-08473,6,250,2,0,0,1,1,0,0,0,0,0
P-08479,4,323,2,0,0,2,1,0,0,0,0,0
P-01479,3,258,2,0,0,1,1,0,0,0,0,0
P-09317,10,532,2,0,0,2,2,1,0,0,0,0
P-09664,4,125,2,0,0,1,1,0,0,0,0,0
P-06058,6,461,2,0,0,3,3,0,0,0,0,0
P-00448,12,1140,2,0,0,3,3,1,1,0,0,0
P-02639,5,439,2,0,0,2,2,0,0,0,0,0
P-02640,4,202,2,0,0,2,2,0,0,1,1,0
P-00212,3,300,2,0,0,1,1,0,0,0,0,0
P-00440,2,180,2,0,0,1,1,0,0,0,0,0
P-05169,4,318,1,1,0,2,1,0,0,2,0,0
P-04564,4,339,1,0,0,2,2,0,0,0,0,0
P-04575,4,189,1,0,0,1,1,0,0,1,0,0
P-04560,4,390,1,0,0,1,1,0,0,0,0,0
P-04589,2,91,1,0,0,1,1,0,0,0,0,0
P-05239,24,1792,1,1,0,4,4,2,1,16,0,0
P-05226,6,460,1,0,0,2,2,0,0,1,0,0
P-05215,3,183,1,0,0,2,2,0,0,0,0,0
P-05240,3,270,1,0,0,1,1,0,0,0,0,0
P-05188,6,511,1,0,0,1,1,1,0,0,0,0
P-04644,4,203,1,0,0,1,1,0,0,0,0,0
P-05151,3,270,1,0,0,1,1,0,0,0,0,0
P-04629,1,82,1,0,0,1,1,0,0,0,0,0
P-04646,3,255,1,0,0,1,1,0,0,0,0,1
P-05355,1,90,1,0,0,1,1,0,0,0,0,0
P-05144,5,421,1,0,0,1,1,0,0,0,0,0
P-05143,3,270,1,0,0,1,1,0,0,0,0,0
P-04667,5,468,1,0,0,1,1,0,0,3,0,0
P-05132,3,270,1,0,0,1,1,0,0,0,0,0
P-04626,9,682,1,0,0,2,2,1,1,4,0,0
P-04600,2,180,1,0,0,2,1,0,0,0,0,0
P-05154,4,390,1,0,0,1,1,0,0,1,0,0
P-05158,3,270,1,0,0,1,1,0,0,0,0,0
P-04585,9,864,1,0,0,2,2,1,1,1,0,0
P-05331,2,64,1,0,0,1,1,0,0,0,0,0
P-05159,1,90,1,0,0,1,1,0,0,0,0,0
P-04671,3,181,1,0,0,1,1,0,0,0,0,0
P-04677,4,292,1,0,0,1,1,0,0,0,0,0
P-05127,3,215,1,0,0,1,1,0,0,0,0,0
P-04892,3,270,1,0,0,1,1,0,0,0,0,0
P-05126,3,203,1,0,0,1,1,0,0,0,0,0
P-04814,6,457,1,0,0,1,1,0,0,0,0,0
P-05307,4,390,1,0,0,2,2,0,0,1,0,0
P-04929,3,270,1,0,0,1,1,0,0,0,0,0
P-04956,7,634,1,0,0,1,1,0,0,0,0,0
P-04826,3,225,1,0,0,1,1,0,0,0,0,0
P-04823,2,116,1,0,0,1,1,0,0,0,0,0
P-04961,7,632,1,0,0,2,2,0,0,1,0,0
P-04973,2,180,1,0,0,1,1,0,0,0,0,0
P-04810,8,628,1,0,1,3,3,1,1,1,0,0
P-04836,7,660,1,0,0,1,1,1,1,0,0,0
P-04807,4,76,1,0,0,1,1,0,0,1,0,0
P-04806,7,610,1,0,0,1,1,1,1,0,0,0
P-04802,3,270,1,0,0,1,1,0,0,0,0,0
P-04981,2,105,1,0,0,1,1,0,0,0,0,0
P-00004,10,901,1,0,0,2,2,0,0,0,0,0
P-05262,10,900,1,0,0,3,3,0,0,0,0,0
P-04801,5,425,1,0,0,2,2,0,0,0,0,0
P-04927,3,142,1,0,0,1,1,0,0,1,0,0
P-04838,3,270,1,0,0,1,1,0,0,0,0,0
P-04787,2,136,1,0,0,1,1,0,0,0,0,0
P-04900,3,270,1,0,0,1,1,0,0,0,0,0
P-04884,3,188,1,0,0,1,1,0,0,1,0,0
P-04872,4,360,1,0,0,1,1,0,0,0,0,0
P-04868,2,125,1,0,0,1,1,0,0,0,0,0
P-04867,3,81,1,0,1,1,1,0,0,0,0,0
P-05300,3,270,1,0,0,1,1,0,0,0,0,0
P-05279,3,211,1,0,0,1,1,0,0,0,0,0
P-04898,3,50,1,0,0,1,1,0,0,0,0,0
P-04907,4,255,1,0,0,1,1,0,0,0,0,0
P-04923,8,679,1,1,0,3,2,0,0,0,0,0
P-04913,4,360,1,0,0,1,1,0,0,0,0,0
P-05303,11,818,1,0,0,3,3,0,0,0,0,0
P-05270,4,351,1,0,0,1,1,0,0,0,0,0
P-04857,4,330,1,0,0,1,1,0,0,0,0,0
P-04852,2,150,1,0,0,1,1,0,0,0,0,0
P-04849,3,270,1,0,0,1,1,0,0,0,0,1
P-04843,2,171,1,0,0,1,1,0,0,0,0,0
P-05038,2,136,1,0,0,1,1,0,0,0,0,0
P-05261,8,682,1,0,0,2,2,0,0,0,0,0
P-05121,3,139,1,0,0,1,1,0,0,0,0,0
P-05244,3,270,1,0,0,1,1,0,0,0,0,0
P-04714,5,434,1,0,0,1,1,0,0,0,0,0
P-05093,7,630,1,0,0,2,2,0,0,1,0,0
P-05327,3,204,1,0,0,1,1,0,0,0,0,0
P-04713,3,261,1,0,0,1,1,0,0,1,0,0
P-05096,3,242,1,0,0,1,1,0,0,0,0,0
P-04712,3,270,1,0,0,1,1,0,0,0,0,0
P-05103,6,448,1,0,0,2,2,0,0,1,0,0
P-05104,2,81,1,0,0,1,1,0,0,0,0,0
P-05090,2,160,1,1,0,1,1,0,0,0,0,0
P-05105,4,357,1,0,0,2,2,0,0,0,0,0
P-05113,3,267,1,0,0,1,1,0,0,1,0,0
P-04710,3,241,1,0,0,1,1,0,0,0,0,0
P-04705,8,694,1,0,0,3,2,0,0,6,1,0
P-04696,3,240,1,0,0,1,1,0,0,0,0,0
P-04691,2,111,1,0,0,2,1,0,0,0,0,0
P-04680,3,118,1,0,0,1,1,0,0,1,0,0
P-04730,4,115,1,0,0,2,2,0,0,0,0,0
P-04885,3,270,1,0,0,1,1,0,0,0,0,0
P-04769,6,540,1,0,0,1,1,0,0,0,0,0
P-05250,6,570,1,0,0,1,1,0,0,0,0,0
P-04767,6,224,1,0,0,2,2,0,0,0,0,0
P-05255,10,930,1,0,0,3,3,0,0,0,0,0
P-04765,9,818,1,0,0,2,2,0,0,9,0,0
P-05041,5,450,1,0,0,1,1,0,0,1,0,0
P-05050,11,879,1,0,0,2,2,1,1,4,0,0
P-05251,3,262,1,0,0,1,1,0,0,0,0,0
P-05064,2,106,1,0,0,1,1,0,0,0,0,0
P-05065,3,236,1,0,0,1,1,0,0,0,0,0
P-04737,5,422,1,0,0,1,1,0,0,0,0,0
P-05067,4,343,1,0,0,1,1,0,0,0,0,0
P-05249,3,259,1,0,0,1,1,0,0,0,0,0
P-05309,2,102,1,0,0,1,1,0,0,0,0,0
P-05319,3,270,1,0,0,1,1,0,0,0,0,0
P-04756,5,435,1,0,0,1,1,0,0,0,0,0
P-04753,6,521,1,0,0,2,2,0,0,0,0,0
P-04749,3,214,1,0,0,1,1,0,0,0,0,0
P-04555,3,270,1,0,0,1,1,0,0,0,0,0
P-00002,3,237,1,0,0,1,1,0,0,0,0,0
P-04546,1,34,1,0,0,1,1,0,0,0,0,0
P-03036,3,210,1,0,0,1,1,0,0,0,0,0
P-03016,3,270,1,0,0,2,1,0,0,0,0,0
P-02999,3,270,1,0,0,1,1,0,0,0,0,0
P-02998,3,226,1,0,0,1,1,0,0,0,0,0
P-02985,2,180,1,0,0,1,1,0,0,0,0,0
P-02973,3,230,1,0,0,1,1,0,0,0,0,0
P-02944,5,510,1,0,0,2,2,0,0,0,0,0
P-02941,3,221,1,0,0,1,1,0,0,0,0,0
P-02936,2,210,1,0,0,1,1,0,0,0,0,0
P-02929,2,180,1,0,0,1,1,0,0,0,0,0
P-02917,6,540,1,0,0,1,1,1,1,1,0,0
P-02903,3,270,1,0,0,1,1,0,0,0,0,0
P-02900,4,308,1,0,0,1,1,0,0,0,0,0
P-02889,5,450,1,0,0,2,2,0,0,0,0,0
P-02887,3,270,1,0,0,1,1,0,0,0,0,0
P-02873,1,36,1,0,0,1,1,0,0,0,0,0
P-02863,1,90,1,0,0,1,1,0,0,0,0,0
P-02844,1,90,1,0,0,1,1,0,0,0,0,0
P-02832,9,550,1,0,0,2,2,0,0,1,0,0
P-02822,4,390,1,0,0,1,1,1,0,0,0,0
P-02819,3,264,1,0,0,1,1,0,0,2,0,0
P-02817,5,416,1,0,0,1,1,0,0,1,0,0
P-02804,14,1275,1,0,0,3,3,0,0,0,0,0
P-02799,5,450,1,0,0,1,1,0,0,0,0,0
P-02794,4,360,1,0,0,1,1,0,0,0,0,0
P-02790,3,263,1,0,1,1,1,0,0,0,0,0
P-02769,5,406,1,0,0,2,2,0,0,0,0,0
P-02739,4,275,1,0,0,1,1,0,0,0,0,0
P-03033,3,300,1,0,0,2,1,0,0,0,0,0
P-03040,3,270,1,0,0,1,1,0,0,0,0,0
P-04530,6,570,1,0,0,1,1,1,0,0,0,0
P-03042,7,660,1,0,0,2,1,1,0,1,0,0
P-03313,4,360,1,0,0,1,1,0,0,0,0,0
P-03310,7,616,1,0,0,1,1,1,0,2,0,0
P-03309,5,332,1,0,0,1,1,1,1,0,0,0
P-03306,8,626,1,0,0,3,3,0,0,1,0,0
P-03298,3,270,1,0,0,1,1,0,0,0,0,0
P-03295,6,223,1,0,0,2,2,0,0,0,0,0
P-03283,3,226,1,0,0,1,1,0,0,0,0,0
P-03272,2,114,1,0,0,1,1,0,0,0,0,0
P-03270,3,128,1,0,0,1,1,0,0,0,0,0
P-03225,1,90,1,0,0,1,1,0,0,1,0,0
P-03221,14,1243,1,0,0,2,2,2,0,0,0,0
P-03211,2,180,1,0,0,1,1,0,0,0,0,0
P-03206,5,406,1,0,0,2,2,0,0,0,0,0
P-03202,10,885,1,0,1,3,2,0,0,1,0,0
P-03168,4,350,1,0,0,1,1,0,0,2,0,0
P-03166,3,292,1,0,0,1,1,0,0,0,0,0
P-03157,5,405,1,0,0,1,1,0,0,1,0,0
P-03139,3,225,1,0,0,1,1,0,0,0,0,0
P-03133,11,976,1,0,0,3,2,0,0,0,0,0
P-03114,3,270,1,0,0,1,1,0,0,0,0,0
P-03098,1,90,1,0,0,1,1,0,0,0,0,0
P-03091,4,360,1,0,0,1,1,0,0,0,0,0
P-03086,4,360,1,0,0,2,1,0,0,0,0,0
P-03069,6,397,1,0,0,1,1,0,0,0,0,0
P-03059,10,381,1,0,0,3,3,1,1,0,0,0
P-03055,4,276,1,0,0,1,1,0,0,0,0,0
P-03050,2,180,1,0,0,1,1,0,0,0,0,0
P-02726,10,769,1,1,0,3,3,0,1,1,0,0
P-02722,5,450,1,0,0,1,1,0,0,0,0,0
P-02721,3,75,1,0,0,1,1,0,0,0,0,0
P-02710,9,751,1,0,0,3,3,0,0,4,0,0
P-02448,6,570,1,0,0,1,1,0,0,1,0,0
P-02444,1,67,1,0,0,1,1,0,0,0,0,0
P-02438,3,164,1,0,0,1,1,0,0,0,0,0
P-02421,4,268,1,0,0,1,1,0,0,0,0,1
P-02414,6,492,1,0,0,2,2,0,0,1,1,0
P-02399,3,270,1,0,0,1,1,0,0,0,0,0
P-02397,2,169,1,0,0,1,1,0,0,1,0,0
P-02386,4,387,1,0,0,1,1,0,0,0,0,0
P-02377,3,270,1,0,0,2,1,0,0,0,0,0
P-02368,6,171,1,0,0,2,2,0,0,0,0,0
P-02351,5,395,1,0,0,1,1,0,0,2,0,0
P-02342,2,24,1,0,0,1,1,0,0,1,0,0
P-02332,2,91,1,0,0,3,1,0,0,0,0,0
P-02324,3,270,1,0,0,2,1,0,0,0,0,0
P-02320,6,448,1,0,0,2,2,0,0,2,0,0
P-02317,7,520,1,0,0,1,1,0,0,0,0,0
P-02311,3,270,1,0,0,1,1,0,0,1,1,0
P-02298,4,316,1,0,0,2,2,0,0,0,0,0
P-02284,21,1808,1,0,0,4,4,0,0,0,0,0
P-02280,3,228,1,0,0,1,1,0,0,0,0,0
P-02279,2,130,1,0,0,1,1,0,0,0,0,0
P-02275,3,165,1,1,0,1,1,0,0,0,0,0
P-02270,2,72,1,0,0,1,1,0,0,0,0,0
P-02257,1,90,1,0,0,1,1,0,0,0,0,0
P-02247,4,380,1,0,0,1,1,0,0,0,0,0
P-02246,3,218,1,0,0,1,1,1,0,0,0,0
P-02237,14,1202,1,0,0,4,4,1,1,2,0,0
P-02455,4,360,1,0,0,2,1,0,0,0,0,0
P-02456,18,1680,1,0,0,4,3,1,1,0,0,0
P-02460,3,270,1,0,0,1,1,0,0,0,0,0
P-02595,4,381,1,0,0,1,1,0,0,0,0,0
P-02703,10,888,1,0,1,3,3,0,0,0,0,0
P-02680,6,540,1,0,0,2,2,0,0,0,0,0
P-02678,1,45,1,0,0,1,1,0,0,0,0,0
P-02675,16,1470,1,0,0,3,3,0,0,0,0,0
P-02664,3,270,1,0,0,1,1,0,0,0,0,0
P-02656,6,348,1,0,0,2,2,0,0,1,0,0
P-02631,4,360,1,0,0,1,1,0,0,0,0,0
P-02630,3,209,1,0,0,1,1,0,0,0,0,0
P-02627,8,780,1,0,0,2,2,0,0,0,0,0
P-02605,4,291,1,0,1,1,1,0,0,0,0,0
P-02601,8,664,1,0,0,2,2,0,0,3,0,0
P-02596,3,270,1,0,0,1,1,0,0,0,0,0
P-02588,3,270,1,0,0,1,1,0,0,0,0,0
P-02465,14,1290,1,0,0,2,2,2,0,1,0,1
P-02579,8,611,1,0,0,2,2,2,0,1,0,0
P-02546,3,270,1,0,0,1,1,0,0,0,0,0
P-02536,6,517,1,0,0,1,1,0,0,0,0,0
P-02527,3,270,1,0,0,2,1,0,0,0,0,0
P-02521,2,145,1,0,0,1,1,0,0,0,0,0
P-02518,4,360,1,0,0,1,1,0,0,0,0,0
P-02517,3,121,1,0,0,1,1,0,0,0,0,0
P-02514,1,90,1,0,0,2,1,0,0,0,0,0
P-02510,5,415,1,0,0,1,1,0,0,1,0,0
P-02496,4,360,1,0,0,1,1,0,0,0,0,0
P-02487,5,423,1,1,0,1,1,0,0,0,0,0
P-02478,3,252,1,0,0,1,1,0,0,0,0,0
P-03355,3,246,1,0,0,1,1,0,0,0,0,0
P-03361,3,270,1,0,0,1,1,0,0,0,0,0
P-03372,3,270,1,0,0,1,1,0,0,1,0,0
P-03896,3,270,1,0,0,1,1,0,0,0,0,0
P-04177,1,90,1,0,0,1,1,0,0,0,0,0
P-04168,3,39,1,0,0,1,1,0,0,0,0,0
P-04158,13,1017,1,0,0,3,3,0,0,2,0,0
P-04145,4,360,1,0,0,1,1,0,0,0,0,0
P-04138,3,270,1,0,0,1,1,0,0,0,0,0
P-04131,1,90,1,0,0,1,1,0,0,0,0,0
P-04113,3,126,1,0,0,1,1,0,0,1,0,0
P-04110,3,205,1,0,0,2,1,0,0,0,0,0
P-04106,7,509,1,1,0,2,2,0,0,0,0,0
P-04095,11,1024,1,0,0,2,2,0,0,1,0,0
P-04060,3,196,1,0,0,1,1,0,0,2,1,0
P-04050,10,900,1,0,0,4,3,0,0,0,0,0
P-04049,8,690,1,0,0,2,2,0,0,0,0,0
P-04035,3,270,1,0,0,1,1,0,0,0,0,0
P-04019,3,251,1,0,0,1,1,0,0,1,0,0
P-04006,6,365,1,0,0,2,2,0,0,1,0,0
P-04001,3,270,1,0,0,1,1,0,0,3,0,0
P-03999,7,632,1,0,0,1,1,1,0,0,0,0
P-03998,3,270,1,0,0,1,1,0,0,0,0,1
P-03993,4,208,1,0,0,2,2,0,0,0,0,0
P-03992,2,146,1,0,0,1,1,0,0,0,0,0
P-03991,3,223,1,0,0,1,1,0,0,0,0,0
P-03987,3,270,1,0,0,1,1,0,0,0,0,0
P-03979,5,456,1,0,0,1,1,0,0,0,0,0
P-03954,3,241,1,0,0,1,1,0,0,0,0,0
P-03951,7,630,1,0,0,2,2,0,0,0,0,0
P-03934,9,657,1,0,0,2,2,1,0,1,0,0
P-04201,5,391,1,0,0,1,1,0,0,0,0,0
P-04205,4,118,1,0,0,1,1,0,0,0,0,0
P-04206,1,90,1,0,0,1,1,0,0,1,0,0
P-04409,2,180,1,0,0,1,1,0,0,0,0,0
P-04520,3,209,1,0,0,1,1,0,0,0,0,0
P-04511,7,670,1,0,0,1,1,0,0,1,0,0
P-04486,7,386,1,0,0,2,2,0,0,0,0,0
P-04478,3,270,1,0,0,1,1,0,0,0,0,0
P-04468,10,710,1,0,0,3,3,0,0,4,0,0
P-04459,2,180,1,0,0,1,1,0,0,1,0,0
P-04455,7,630,1,0,0,2,2,0,0,0,0,0
P-04451,3,47,1,0,0,1,1,0,0,0,0,0
P-04434,3,262,1,0,0,1,1,0,0,2,0,0
P-04427,4,261,1,0,0,2,2,0,0,0,0,0
P-04416,3,270,1,0,0,1,1,0,0,0,0,0
P-04412,8,720,1,0,0,4,2,1,0,0,0,0
P-04407,7,530,1,0,0,2,2,0,0,1,0,0
P-04217,3,188,1,0,0,1,1,0,0,0,0,0
P-04404,3,209,1,0,0,1,1,0,0,1,0,0
P-04395,3,270,1,0,0,1,1,0,0,1,0,0
P-04383,3,264,1,0,1,1,1,0,0,1,0,0
P-04380,4,390,1,0,0,1,1,0,0,0,0,0
P-04371,3,189,1,0,0,1,1,0,0,0,0,0
P-04313,3,226,1,0,0,1,1,0,0,0,0,0
P-04306,5,502,1,0,0,1,1,0,0,1,0,0
P-04298,16,1409,1,0,0,4,4,0,0,2,0,0
P-04296,5,343,1,0,0,2,2,0,0,0,0,0
P-04292,4,360,1,0,0,1,1,0,0,0,0,0
P-04235,3,165,1,0,0,1,1,0,0,1,0,0
P-04225,4,360,1,0,0,1,1,0,0,3,0,0
P-03897,3,270,1,0,0,1,1,0,0,0,0,0
P-03894,4,390,1,0,0,1,1,0,0,2,1,0
P-03381,2,88,1,0,0,1,1,0,0,0,0,0
P-03877,3,196,1,0,0,1,1,0,0,0,0,0
P-03588,4,327,1,0,0,1,1,0,0,0,0,0
P-03584,5,454,1,0,0,1,1,0,0,0,0,0
P-03578,9,810,1,0,0,2,2,0,0,0,0,0
P-03561,3,270,1,0,0,1,1,0,0,1,0,0
P-03555,3,270,1,0,0,1,1,0,0,0,0,0
P-03536,3,270,1,0,0,1,1,0,0,0,0,0
P-03528,7,318,1,0,0,2,2,0,0,1,0,0
P-03526,3,231,1,0,0,1,1,0,0,0,0,0
P-03525,12,990,1,0,0,2,2,0,0,6,0,0
P-03518,4,177,1,0,0,1,1,0,0,0,0,0
P-03503,3,246,1,0,0,1,1,0,0,0,0,0
P-03495,3,265,1,0,0,1,1,0,0,0,0,0
P-03486,2,92,1,0,0,1,1,0,0,0,0,0
P-03484,7,720,1,0,0,1,1,1,0,0,0,0
P-03483,8,638,1,0,0,2,2,0,0,0,0,0
P-03482,2,157,1,0,0,1,1,0,0,0,0,0
P-03439,3,270,1,0,0,1,1,0,0,0,0,0
P-03433,4,390,1,0,0,1,1,0,0,0,0,0
P-03430,2,90,1,0,0,1,1,0,0,0,0,0
P-03426,8,720,1,0,0,3,3,0,0,0,0,0
P-03413,5,450,1,0,0,1,1,0,0,5,0,0
P-03409,4,253,1,0,0,1,1,0,0,0,0,0
P-03402,4,377,1,0,0,1,1,0,0,1,0,0
P-03399,2,77,1,0,0,1,1,0,0,0,0,0
P-03389,2,180,1,0,0,1,1,0,0,0,0,0
P-03386,8,689,1,0,0,2,2,1,1,2,0,0
P-03384,5,450,1,0,0,1,1,0,0,1,0,0
P-03593,7,615,1,0,0,3,3,0,0,0,0,0
P-03609,1,47,1,0,0,1,1,0,0,0,0,0
P-03610,3,270,1,0,0,1,1,0,0,0,0,0
P-03746,8,718,1,0,0,2,2,0,0,3,1,0
P-03874,3,270,1,0,0,1,1,0,0,0,0,0
P-03854,4,360,1,0,0,1,1,0,0,0,0,0
P-03836,3,266,1,0,0,1,1,0,0,2,0,0
P-05372,1,90,1,0,0,1,1,0,0,0,0,0
P-03822,6,473,1,0,0,2,2,0,0,2,0,0
P-03809,13,515,1,0,0,2,2,1,0,2,0,0
P-03802,5,400,1,1,0,2,2,0,0,1,0,0
P-03800,8,406,1,0,0,3,3,0,0,2,0,0
P-03786,6,521,1,0,0,1,1,0,0,0,0,0
P-03775,5,480,1,0,0,1,1,0,0,0,0,0
P-03771,6,630,1,0,0,1,1,0,0,0,0,0
P-03753,2,180,1,0,0,1,1,0,0,0,0,0
P-03745,6,444,1,0,0,2,1,1,1,1,0,0
P-03612,5,399,1,0,0,2,2,1,1,1,0,0
P-03733,3,214,1,0,0,2,1,0,0,0,0,0
P-03728,5,463,1,0,0,2,1,0,0,0,0,0
P-03713,3,270,1,0,0,1,1,0,0,0,0,0
P-03708,4,390,1,0,0,1,1,0,0,0,0,0
P-03698,8,664,1,0,0,2,2,1,1,0,0,0
P-03694,5,480,1,0,0,1,1,0,0,0,0,0
P-03689,7,660,1,0,0,2,2,0,0,0,0,0
P-03686,2,142,1,0,0,1,1,0,0,0,0,0
P-03668,4,315,1,0,0,1,1,0,0,0,0,0
P-03658,3,270,1,0,0,1,1,0,0,0,0,0
P-03640,7,637,1,0,0,2,2,0,0,1,0,0
P-03618,2,78,1,0,0,1,1,0,0,1,0,0
P-05363,3,270,1,0,0,1,1,0,0,0,0,0
P-06273,5,404,1,0,1,3,3,0,0,0,0,0
P-05374,9,718,1,0,0,2,2,0,0,2,1,0
P-08533,5,480,1,0,0,1,1,0,0,1,0,0
P-08525,4,354,1,0,0,2,1,0,0,0,0,0
P-08520,4,341,1,0,0,1,1,0,0,0,0,0
P-08512,1,90,1,0,0,1,1,0,0,0,0,0
P-08510,10,878,1,0,0,2,2,1,0,0,0,0
P-08509,5,450,1,0,0,1,1,0,0,0,0,0
P-08503,3,270,1,0,0,1,1,0,0,0,0,0
P-08496,3,139,1,0,0,1,1,0,0,0,0,0
P-08491,5,510,1,0,0,1,1,0,0,0,0,0
P-08490,1,90,1,0,0,1,1,0,0,0,0,0
P-08488,2,121,1,0,0,1,1,0,0,0,0,0
P-08471,4,307,1,0,0,1,1,0,0,0,0,0
P-08465,7,542,1,0,0,2,2,0,0,2,0,0
P-08461,3,125,1,0,0,2,2,0,0,1,0,0
P-08451,2,169,1,1,0,1,1,0,0,0,0,0
P-08439,7,490,1,0,0,2,2,1,0,0,0,0
P-08438,5,326,1,0,0,1,1,1,0,1,0,0
P-08436,6,452,1,0,0,2,2,0,0,1,1,0
P-08432,6,540,1,0,0,2,2,0,0,0,0,0
P-08431,3,270,1,0,0,1,1,0,0,0,0,0
P-08427,6,540,1,0,0,1,1,0,0,0,0,0
P-08396,3,270,1,0,0,1,1,0,0,0,0,0
P-08393,3,265,1,1,0,1,1,0,0,0,0,0
P-08367,4,267,1,0,0,1,1,0,0,2,0,0
P-08332,3,213,1,0,0,1,1,0,0,0,0,0
P-08320,2,180,1,0,0,2,1,0,0,0,0,0
P-08315,6,540,1,0,0,1,1,0,0,1,0,0
P-08304,4,344,1,0,0,1,1,0,0,0,0,0
P-08292,4,331,1,0,0,1,1,0,0,0,0,0
P-08255,5,399,1,0,0,2,2,0,0,1,0,0
P-08528,5,395,1,0,0,2,2,0,0,0,0,0
P-08534,7,527,1,0,0,3,3,0,0,1,0,1
P-08776,1,90,1,0,0,1,1,0,0,0,0,0
P-08552,12,939,1,0,0,3,3,0,0,3,0,0
P-08759,3,268,1,0,0,1,1,0,0,0,0,0
P-08745,1,90,1,0,0,1,1,0,0,0,0,0
P-08726,4,224,1,0,0,1,1,0,0,0,0,0
P-08719,6,570,1,0,0,2,2,0,0,0,0,0
P-08714,5,428,1,0,0,1,1,0,0,0,0,0
P-08713,4,276,1,0,1,2,2,0,0,0,0,0
P-08703,14,1206,1,0,0,3,2,1,1,9,0,0
P-08702,3,261,1,0,0,1,1,0,0,0,0,0
P-08699,9,833,1,0,0,2,2,0,0,7,1,0
P-08689,1,90,1,0,0,1,1,0,0,0,0,0
P-08686,7,488,1,0,0,3,2,0,1,0,0,0
P-08675,2,39,1,0,0,1,1,0,0,0,0,0
P-08663,4,232,1,0,0,1,1,0,0,0,0,0
P-08661,3,226,1,0,0,1,1,0,0,0,0,0
P-08655,8,685,1,0,0,2,2,1,0,0,0,0
P-08632,3,270,1,0,0,1,1,0,0,0,0,0
P-08614,3,169,1,0,0,1,1,0,0,0,0,0
P-08613,3,180,1,0,0,1,1,0,0,0,0,0
P-08607,3,177,1,0,0,1,1,0,0,0,0,0
P-08595,6,540,1,0,0,4,2,0,0,0,0,0
P-08592,7,656,1,0,0,1,1,1,0,0,0,0
P-08582,3,231,1,0,0,1,1,0,0,0,0,0
P-08576,6,534,1,0,1,1,1,0,0,0,0,0
P-08571,10,874,1,0,0,2,2,0,0,4,1,0
P-08567,7,654,1,0,0,2,2,0,0,0,0,0
P-08564,3,240,1,0,0,1,1,0,0,0,0,0
P-08556,11,945,1,0,0,3,3,0,0,1,0,0
P-08555,12,1110,1,0,0,3,2,0,0,0,0,0
P-08553,5,334,1,0,1,2,2,0,0,0,0,0
P-08251,8,485,1,0,0,3,3,0,0,0,0,0
P-08249,5,450,1,0,0,2,2,0,0,1,0,0
P-08244,1,34,1,0,0,1,1,0,0,0,0,0
P-08240,4,360,1,0,0,1,1,0,0,0,0,0
P-07923,3,117,1,0,0,1,1,0,0,1,0,0
P-07915,6,504,1,0,0,2,2,0,0,1,1,0
P-07908,7,630,1,0,0,1,1,1,1,1,0,0
P-07904,8,722,1,0,0,2,2,0,0,0,0,0
P-07901,3,250,1,0,0,1,1,0,0,1,0,0
P-07874,3,270,1,0,0,1,1,0,0,0,0,0
P-07870,3,270,1,0,0,1,1,0,0,0,0,0
P-07869,7,640,1,0,0,1,1,0,0,2,0,0
P-07868,3,270,1,0,0,1,1,0,0,0,0,0
P-07867,7,630,1,0,0,2,2,0,0,0,0,0
P-07852,3,270,1,0,0,1,1,0,0,0,0,0
P-07849,3,181,1,0,0,1,1,0,0,0,0,0
P-07847,3,270,1,0,0,1,1,0,0,0,0,0
P-07817,3,240,1,0,0,1,1,0,0,0,0,0
P-07813,3,270,1,0,0,1,1,0,0,0,0,0
P-07802,2,180,1,0,0,1,1,0,0,0,0,0
P-07796,1,71,1,0,0,1,1,0,0,0,0,0
P-07794,3,300,1,0,0,1,1,0,0,0,0,0
P-07773,5,450,1,0,0,3,1,0,0,0,0,0
P-07767,3,225,1,0,0,1,1,0,0,0,0,0
P-07756,3,270,1,0,0,1,1,0,0,0,0,0
P-07755,6,395,1,0,0,1,1,0,0,0,0,0
P-07749,9,666,1,0,0,2,2,0,0,1,0,0
P-07743,3,152,1,0,0,1,1,0,0,0,0,0
P-07727,6,410,1,0,0,2,2,1,0,1,0,0
P-07713,3,270,1,0,0,1,1,0,0,0,0,0
